COUNTRY,CODE_TIME,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,DISPLAY_ORDER,yearToDate,previousYearToDate,share
Republic of Turkiye,SEP2017,September 2017,2017,9,September,Fossil fuels,17604.225,27,198737.717,126467.992,0.7552308527680311
Romania,SEP2017,September 2017,2017,9,September,Hydro,925.215,1,14687.53,14070.623,0.20814140968300793
Romania,SEP2017,September 2017,2017,9,September,Wind,655.681,2,7331.254,4527.656,0.14750557183180593
Romania,SEP2017,September 2017,2017,9,September,Solar,175.158,3,1855.674,1531.759,0.039404498454149894
Romania,SEP2017,September 2017,2017,9,September,Geothermal,0,4,0,0,0
Romania,SEP2017,September 2017,2017,9,September,Nuclear,913.732,6,10557.904,7588.535,0.20555813140996868
Romania,SEP2017,September 2017,2017,9,September,Total combustible fuels,1775.34,7,24923.059,16414.048,0.3993901636556165
Romania,SEP2017,September 2017,2017,9,September,Coal,1106.545,8,14653.495,9761.933,0.24893439490030317
Romania,SEP2017,September 2017,2017,9,September,Oil,65.264,9,550.082,430.036,0.014682145189552511
Romania,SEP2017,September 2017,2017,9,September,Natural gas,557.88,10,9262.974,5897.721,0.12550372576531557
Romania,SEP2017,September 2017,2017,9,September,Combustible renewables,45.651,11,456.51,324.359,0.010269897800445297
Romania,SEP2017,September 2017,2017,9,September,Other combustible non-renewables,0,12,0,0,0
Romania,SEP2017,September 2017,2017,9,September,Not specified,0,13,0,0,0
Romania,SEP2017,September 2017,2017,9,September,Net electricity production,4445.127,14,59355.427,44132.62,1
Romania,SEP2017,September 2017,2017,9,September,Total imports,479.877,15,4841.755,3340.196,0.10795574569635467
Romania,SEP2017,September 2017,2017,9,September,Total exports,559.027,16,7735.381,6537.172,0.1257617611375333
Romania,SEP2017,September 2017,2017,9,September,Electricity supplied,4365.977,17,56461.801,40935.644,0.9821939845588212
Romania,SEP2017,September 2017,2017,9,September,Used for pumped storage,29.382,18,465.619,484.976,0.006609934879250919
Romania,SEP2017,September 2017,2017,9,September,Distribution losses,540.814,19,6993.929,5280.082,0.12166446537972929
Romania,SEP2017,September 2017,2017,9,September,Final consumption,3795.78,20,49002.252,35170.591,0.8539193593343902
Romania,SEP2017,September 2017,2017,9,September,Electricity trade,79.15,21,2893.626,3196.976,0.01780601544117862
Romania,SEP2017,September 2017,2017,9,September,Renewables,1801.705,22,24330.968,20454.397,0.405321377769409
Romania,SEP2017,September 2017,2017,9,September,Non-renewables,2643.421,23,35024.455,23678.225,0.5946783972651399
Romania,SEP2017,September 2017,2017,9,September,Others,65.264,24,550.082,430.036,0.014682145189552511
Romania,SEP2017,September 2017,2017,9,September,Other renewables aggregated,45.651,25,456.51,324.359,0.010269897800445297
Romania,SEP2017,September 2017,2017,9,September,Low carbon,2715.437,26,34888.872,28042.932,0.6108795091793777
Romania,SEP2017,September 2017,2017,9,September,Fossil fuels,1729.689,27,24466.551,16089.69,0.3891202658551713
Serbia,SEP2017,September 2017,2017,9,September,Hydro,585.989,1,9670.033,8793.529,0.21342155408771865
Serbia,SEP2017,September 2017,2017,9,September,Wind,3.575,2,48.458,14,0.0013020416012307298
Serbia,SEP2017,September 2017,2017,9,September,Solar,1.162,3,13.138,10.048,0.0004232090463301001
Serbia,SEP2017,September 2017,2017,9,September,Total combustible fuels,2154.963,7,24566.923,18422.456,0.7848535594721615
Serbia,SEP2017,September 2017,2017,9,September,Coal,2101.02,8,23955.599,18113.469,0.765207117487493
Serbia,SEP2017,September 2017,2017,9,September,Oil,3.811,9,43.452,34.478,0.001387994557284003
Serbia,SEP2017,September 2017,2017,9,September,Natural gas,43.498,10,496.047,249.311,0.01584229526442917
Serbia,SEP2017,September 2017,2017,9,September,Combustible renewables,6.302,11,67.831,22.546,0.0022952352925751213
Serbia,SEP2017,September 2017,2017,9,September,Other combustible non-renewables,0.333,12,3.996,2.651,0.00012128107782093231
Serbia,SEP2017,September 2017,2017,9,September,Net electricity production,2745.688,14,34298.552,27240.035,1
Serbia,SEP2017,September 2017,2017,9,September,Total imports,344.515,15,6549.189,3230.637,0.12547492650293843
Serbia,SEP2017,September 2017,2017,9,September,Total exports,569.363,16,5724.14,5603.153,0.2073662411752537
Serbia,SEP2017,September 2017,2017,9,September,Electricity supplied,2520.84,17,35123.601,24867.519,0.9181086853276847
Serbia,SEP2017,September 2017,2017,9,September,Used for pumped storage,102.578,18,938.048,812.209,0.03735967087301981
Serbia,SEP2017,September 2017,2017,9,September,Distribution losses,344.939,19,4806.13,3445.025,0.1256293504578816
Serbia,SEP2017,September 2017,2017,9,September,Final consumption,2073.323,20,29379.422,20610.284,0.7551196639967832
Serbia,SEP2017,September 2017,2017,9,September,Electricity trade,224.848,21,-825.049,2372.516,0.08189131467231528
Serbia,SEP2017,September 2017,2017,9,September,Renewables,597.028,22,9799.46,8840.123,0.21744204002785458
Serbia,SEP2017,September 2017,2017,9,September,Non-renewables,2148.662,23,24499.094,18399.909,0.7825586883870271
Serbia,SEP2017,September 2017,2017,9,September,Others,4.144,24,47.448,37.129,0.0015092756351049355
Serbia,SEP2017,September 2017,2017,9,September,Other renewables aggregated,6.302,25,67.831,22.546,0.0022952352925751213
Serbia,SEP2017,September 2017,2017,9,September,Low carbon,597.028,26,9799.46,8840.123,0.21744204002785458
Serbia,SEP2017,September 2017,2017,9,September,Fossil fuels,2148.662,27,24499.094,18399.909,0.7825586883870271
Slovak Republic,SEP2017,September 2017,2017,9,September,Hydro,308.007,1,4620.001,3456.853,0.1492943819571176
Slovak Republic,SEP2017,September 2017,2017,9,September,Wind,0.5,2,6,4.5,0.00024235550159106386
Slovak Republic,SEP2017,September 2017,2017,9,September,Solar,41.096,3,505.999,455.635,0.01991968338677272
Slovak Republic,SEP2017,September 2017,2017,9,September,Nuclear,1228.811,6,14016.001,10043.549,0.5956182125312335
Slovak Republic,SEP2017,September 2017,2017,9,September,Total combustible fuels,476.608,7,6417.007,4444.319,0.23101714180462754
Slovak Republic,SEP2017,September 2017,2017,9,September,Coal,216.595,8,3083.506,2070.422,0.10498597973423296
Slovak Republic,SEP2017,September 2017,2017,9,September,Oil,32.477,9,382.391,297.767,0.01574195925034596
Slovak Republic,SEP2017,September 2017,2017,9,September,Natural gas,104.17,10,1452.035,965.523,0.05049234520148225
Slovak Republic,SEP2017,September 2017,2017,9,September,Combustible renewables,122.282,11,1477.296,1096.667,0.059271430891116944
Slovak Republic,SEP2017,September 2017,2017,9,September,Other combustible non-renewables,1.084,12,21.779,13.94,0.0005254267274494265
Slovak Republic,SEP2017,September 2017,2017,9,September,Not specified,8.063,13,126.997,83.997,0.003908224818657496
Slovak Republic,SEP2017,September 2017,2017,9,September,Net electricity production,2063.085,14,25692.005,18488.853,1
Slovak Republic,SEP2017,September 2017,2017,9,September,Total imports,1008,15,15563,9985,0.48858869120758475
Slovak Republic,SEP2017,September 2017,2017,9,September,Total exports,856.137,16,12535.001,8156.539,0.41497902413133725
Slovak Republic,SEP2017,September 2017,2017,9,September,Electricity supplied,2214.948,17,28720.004,20317.314,1.0736096670762474
Slovak Republic,SEP2017,September 2017,2017,9,September,Used for pumped storage,18,18,418,253.811,0.008724798057278299
Slovak Republic,SEP2017,September 2017,2017,9,September,Distribution losses,94.02,19,1263,991.663,0.04557252851918365
Slovak Republic,SEP2017,September 2017,2017,9,September,Final consumption,2102.928,20,27039.004,19071.84,1.0193123404997855
Slovak Republic,SEP2017,September 2017,2017,9,September,Electricity trade,-151.863,21,-3027.999,-1828.461,-0.07360966707624746
Slovak Republic,SEP2017,September 2017,2017,9,September,Renewables,471.885,22,6609.296,5013.655,0.22872785173659835
Slovak Republic,SEP2017,September 2017,2017,9,September,Non-renewables,1591.2,23,19082.709,13475.198,0.7712721482634016
Slovak Republic,SEP2017,September 2017,2017,9,September,Others,41.624,24,531.167,395.704,0.020175610796452886
Slovak Republic,SEP2017,September 2017,2017,9,September,Other renewables aggregated,122.282,25,1477.296,1096.667,0.059271430891116944
Slovak Republic,SEP2017,September 2017,2017,9,September,Low carbon,1708.759,26,20752.294,15141.201,0.8282542890864893
Slovak Republic,SEP2017,September 2017,2017,9,September,Fossil fuels,362.389,27,5066.708,3431.649,0.1756539357321681
Slovenia,SEP2017,September 2017,2017,9,September,Hydro,537.109,1,4085.018,3659.191,0.3890529533412287
Slovenia,SEP2017,September 2017,2017,9,September,Wind,0.637,2,5.716,3.852,0.000461408636381745
Slovenia,SEP2017,September 2017,2017,9,September,Solar,18.636,3,283.678,229.261,0.013498918913045839
Slovenia,SEP2017,September 2017,2017,9,September,Nuclear,493.551,6,5967.826,4530.833,0.35750187424622704
Slovenia,SEP2017,September 2017,2017,9,September,Total combustible fuels,330.622,7,5054.643,3515.596,0.23948484486311664
Slovenia,SEP2017,September 2017,2017,9,September,Coal,290.198,8,4346.215,3080.872,0.21020386728525844
Slovenia,SEP2017,September 2017,2017,9,September,Oil,1.289,9,12.971,8.775,0.0009336824682826833
Slovenia,SEP2017,September 2017,2017,9,September,Natural gas,20.825,10,426.232,251.534,0.015084513112480125
Slovenia,SEP2017,September 2017,2017,9,September,Combustible renewables,17.809,11,261.198,169.505,0.012899884466754313
Slovenia,SEP2017,September 2017,2017,9,September,Other combustible non-renewables,0.501,12,8.027,4.91,0.0003628975303410585
Slovenia,SEP2017,September 2017,2017,9,September,Net electricity production,1380.555,14,15396.881,11938.733,1
Slovenia,SEP2017,September 2017,2017,9,September,Total imports,639.553,15,9132.532,6165.737,0.4632578926591117
Slovenia,SEP2017,September 2017,2017,9,September,Total exports,831.335,16,9648.193,7472.216,0.6021744877965746
Slovenia,SEP2017,September 2017,2017,9,September,Electricity supplied,1188.773,17,14881.22,10632.254,0.8610834048625371
Slovenia,SEP2017,September 2017,2017,9,September,Used for pumped storage,21.707,18,365.3,289.091,0.015723386609008697
Slovenia,SEP2017,September 2017,2017,9,September,Distribution losses,58.452,19,893.29,663.482,0.04233949389919271
Slovenia,SEP2017,September 2017,2017,9,September,Final consumption,1108.614,20,13622.63,9679.681,0.8030205243543358
Slovenia,SEP2017,September 2017,2017,9,September,Electricity trade,191.782,21,515.661,1306.479,0.13891659513746282
Slovenia,SEP2017,September 2017,2017,9,September,Renewables,574.191,22,4635.61,4061.809,0.41591316535741063
Slovenia,SEP2017,September 2017,2017,9,September,Non-renewables,806.364,23,10761.271,7876.924,0.5840868346425894
Slovenia,SEP2017,September 2017,2017,9,September,Others,1.79,24,20.998,13.685,0.0012965799986237418
Slovenia,SEP2017,September 2017,2017,9,September,Other renewables aggregated,17.809,25,261.198,169.505,0.012899884466754313
Slovenia,SEP2017,September 2017,2017,9,September,Low carbon,1067.742,26,10603.436,8592.642,0.7734150396036376
Slovenia,SEP2017,September 2017,2017,9,September,Fossil fuels,312.813,27,4793.445,3346.091,0.2265849603963623
Spain,SEP2017,September 2017,2017,9,September,Hydro,1283.183,1,20707.999,33539.212,0.0626054731042456
Spain,SEP2017,September 2017,2017,9,September,Wind,2879.902,2,47928.999,38735.623,0.14050811708373873
Spain,SEP2017,September 2017,2017,9,September,Solar,1376.164,3,13777.999,11122.702,0.06714194178775049
Spain,SEP2017,September 2017,2017,9,September,Nuclear,4717.667,6,55539.999,42882.604,0.23017120276943118
Spain,SEP2017,September 2017,2017,9,September,Total combustible fuels,10232.923,7,126885,72242.918,0.49925613544936004
Spain,SEP2017,September 2017,2017,9,September,Coal,3008.517,8,44217.324,21964.128,0.14678314015005314
Spain,SEP2017,September 2017,2017,9,September,Oil,1253.521,9,15040.895,11961.351,0.06115828782886543
Spain,SEP2017,September 2017,2017,9,September,Natural gas,5413.885,10,61091.825,33688.869,0.26413912260135824
Spain,SEP2017,September 2017,2017,9,September,Combustible renewables,492.488,11,5798.461,4141.932,0.024028095944353768
Spain,SEP2017,September 2017,2017,9,September,Other combustible non-renewables,64.512,12,736.495,486.638,0.0031474889247294358
Spain,SEP2017,September 2017,2017,9,September,Not specified,6.5,13,78,68.247,0.000317129805474041
Spain,SEP2017,September 2017,2017,9,September,Net electricity production,20496.339,14,264917.996,198591.306,1
Spain,SEP2017,September 2017,2017,9,September,Total imports,2262.511,15,23762,16651.245,0.1103861035865966
Spain,SEP2017,September 2017,2017,9,September,Total exports,863.087,16,14592.999,9820.505,0.04210932498725748
Spain,SEP2017,September 2017,2017,9,September,Electricity supplied,21895.763,17,274086.997,205422.046,1.068276778599339
Spain,SEP2017,September 2017,2017,9,September,Used for pumped storage,165.075,18,3606.998,3890.613,0.008053877329019587
Spain,SEP2017,September 2017,2017,9,September,Distribution losses,1914.831,19,23823.001,20079.027,0.09342307423779436
Spain,SEP2017,September 2017,2017,9,September,Final consumption,19815.857,20,246656.998,181452.406,0.9667998270325252
Spain,SEP2017,September 2017,2017,9,September,Electricity trade,-1399.424,21,-9169.001,-6830.74,-0.06827677859933913
Spain,SEP2017,September 2017,2017,9,September,Renewables,6031.737,22,88213.458,87539.469,0.29428362792008855
Spain,SEP2017,September 2017,2017,9,September,Non-renewables,14464.602,23,176704.538,111051.837,0.7057163720799114
Spain,SEP2017,September 2017,2017,9,September,Others,1324.533,24,15855.39,12516.236,0.06462290655906891
Spain,SEP2017,September 2017,2017,9,September,Other renewables aggregated,492.488,25,5798.461,4141.932,0.024028095944353768
Spain,SEP2017,September 2017,2017,9,September,Low carbon,10755.904,26,143831.457,130490.32,0.5247719604949937
Spain,SEP2017,September 2017,2017,9,September,Fossil fuels,9746.935,27,121164.539,68169.233,0.47554516931048024
Sweden,SEP2017,September 2017,2017,9,September,Hydro,5909.782,1,64676.001,48310.841,0.541792738205993
Sweden,SEP2017,September 2017,2017,9,September,Wind,1017.197,2,17608.999,9891.05,0.09325385402116719
Sweden,SEP2017,September 2017,2017,9,September,Solar,20.719,3,229.999,129.082,0.0018994615610000453
Sweden,SEP2017,September 2017,2017,9,September,Nuclear,3123.812,6,63008.001,44006.428,0.2863825868908091
Sweden,SEP2017,September 2017,2017,9,September,Total combustible fuels,836.318,7,15002.996,10151.428,0.07667135932103074
Sweden,SEP2017,September 2017,2017,9,September,Coal,14.142,8,1185.996,802.371,0.0012965000914939252
Sweden,SEP2017,September 2017,2017,9,September,Oil,15.234,9,279.852,261.321,0.0013966116810789464
Sweden,SEP2017,September 2017,2017,9,September,Natural gas,2.378,10,261.517,434.166,0.00021800857145895592
Sweden,SEP2017,September 2017,2017,9,September,Combustible renewables,696.305,11,11653.451,7554.938,0.06383534833882602
Sweden,SEP2017,September 2017,2017,9,September,Other combustible non-renewables,108.259,12,1622.18,1098.632,0.00992489063817288
Sweden,SEP2017,September 2017,2017,9,September,Net electricity production,10907.828,14,160525.996,112488.829,1
Sweden,SEP2017,September 2017,2017,9,September,Total imports,1166.694,15,11896,10636.854,0.1069593323253722
Sweden,SEP2017,September 2017,2017,9,September,Total exports,1890.766,16,30888,21079.586,0.17334028369350893
Sweden,SEP2017,September 2017,2017,9,September,Electricity supplied,10183.756,17,141533.996,102046.097,0.9336190486318633
Sweden,SEP2017,September 2017,2017,9,September,Used for pumped storage,4.579,18,35.999,132.972,0.0004197902643862738
Sweden,SEP2017,September 2017,2017,9,September,Distribution losses,638.166,19,9495.001,6178.853,0.058505322966222066
